chip_affymetrix_chip=B,chip_affymetrix_chip=A,chip_affymetrix_chip=C,chip_affymetrix_chip=D,chip_affymetrix_chip=A-D,pp_number_of_probe_pairs,a_fy4_a,alpha_fy5_alpha,gal_gal,heat_heat,rel_alpha_fy5_alpha,rel_gal_gal,rel_heat_heat,avg_abund,median_deviation_of_log_fc_gal,sig_gal,sig_and_fc_gal,median_deviation_of_log_fc_fy5_alpha,sig_fy5_alpha,sig_and_fc_fy5_alpha,median_deviation_of_log_fc_heat,sig_heat,sig_and_fc_heat,thrshld_gal,thrshld_fy5_alpha,thrshld_heat,below_threshold_in_all_conditions,classification
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.312996,0.12969,-0.038235,-1.272866,-0.30146,-1.219953,-0.398314,-0.244582,-0.819129,-0.311952,-0.224357,0.198643,0.335961,-0.262428,0.405014,0.432706,-0.0,-0.786808,11.02.03.01.04@11.02.03.04
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.249629,-0.277751,-0.162684,0.12969,-0.038235,1.880542,-0.257016,-1.219953,-0.398314,-0.244582,-1.035577,-0.311952,-0.224357,2.166182,0.223371,-0.262428,0.405014,0.432706,-0.0,-0.786808,12.04
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.288946,0.12969,-0.038235,-1.08175,-0.295111,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-0.940459,1.191643,-0.262428,0.405014,0.432706,-0.0,-0.786808,01.06.02.01@14.07.01@30.01@42.01@43.01.03.09
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.265625,-0.221925,-0.277751,-0.252871,0.12969,0.241635,-0.890634,-0.263365,-0.119563,-0.121901,-0.244582,-0.440346,-0.311952,-0.224357,-0.52624,0.403515,-0.262428,0.0,0.432706,-0.0,-0.786808,12.01.01@12.04.02@42.16
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,0.052405,0.021874,0.22946,0.366413,0.12969,0.521505,2.549447,0.174731,-0.119563,0.292717,-0.244582,-0.54857,-0.311952,-0.224357,-0.215576,1.833405,3.809549,0.0,0.432706,-3.453974,-0.786808,01.04@01.05.02.07@01.05.25@02.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.61974,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,10.01.05.01@10.03.02
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.161542,-0.144352,-0.061341,-0.126609,0.12969,0.428215,-0.126172,-0.130031,0.080508,0.016305,-0.244582,-0.873241,-0.311952,-0.224357,-0.215576,-0.41839,-0.262428,0.0,0.432706,-0.0,-0.786808,20.01.23@20.01.25
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-0.112021,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.04@14.13.01@16.19.03
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.294536,-0.244088,-0.304802,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,-0.61974,-0.398314,-0.244582,-0.710905,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,14.04@16.01@20.09.13
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.221925,-0.257463,-0.258883,0.12969,0.894665,0.351617,-0.269714,-0.219598,0.707336,-0.244582,-0.710905,-0.311952,-0.224357,0.302198,-0.125657,-0.262428,0.0,0.432706,-3.453974,-0.786808,12.01.01@16.03.03@42.16
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.282972,-0.233006,-0.291277,-0.258883,0.12969,-0.038235,-1.463981,-0.288762,-1.219953,-0.398314,-0.244582,-0.765017,-0.311952,-0.224357,-0.31913,0.797579,-0.262428,0.405014,0.432706,-0.0,-0.786808,10.03.02@11.02.03.04.03@32.01.04@34.11.03.11@43.01.03.09
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-0.981465,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,14.04@20.09.07.05@20.09.07.27
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.295111,-1.219953,-0.398314,-0.244582,-1.035577,-0.311952,-0.224357,-0.008466,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,20.01.01.01.01.01@20.01.27@32.07
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.288754,-0.233006,-0.311565,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,-0.819811,-0.398314,-0.244582,-0.819129,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.06.06.11@16.09
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.312996,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,10.03.02@42.10@43.01.03.09
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.126172,-0.295111,-1.219953,-0.398314,-0.244582,-0.927353,-0.311952,-0.224357,-0.112021,-0.272023,-0.262428,0.405014,0.432706,-3.453974,-0.786808,16.01@16.19.05@30.01.05.05@30.05@34.11.03.07
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.242495,-0.205302,-0.277751,-0.240846,0.12969,-0.038235,1.020522,-0.250667,-0.519705,-0.398314,-0.244582,-0.494458,-0.311952,-0.224357,0.095088,0.380997,-0.262428,-1.058792,0.432706,-3.453974,-0.786808,20.01.27@32.07
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.294536,-0.233006,-0.291277,-0.276921,0.12969,-0.038235,1.11608,-0.295111,-1.019882,-0.398314,-0.244582,-0.927353,-0.311952,-0.224357,-0.422685,0.797579,-0.262428,0.405014,0.432706,-0.0,-0.786808,01.04@01.05@30.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.011201,0.077283,1.007185,0.168002,0.12969,3.040335,0.447175,0.301716,0.080508,2.642222,4.087519,-0.332122,-0.311952,-0.224357,-0.422685,0.144559,-0.262428,0.0,0.432706,-3.453974,-0.786808,02.11@02.13.03@20.01.15
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.288754,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-1.368424,-0.295111,-0.819811,-0.398314,-0.244582,-0.981465,-0.311952,-0.224357,-0.733349,1.202902,-0.262428,0.405014,0.432706,-0.0,-0.786808,11.02.03.04@16.03.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.23093,-0.19422,-0.183072,-0.282933,0.12969,0.894665,-1.655097,-0.231619,-0.319634,0.845542,-0.244582,-0.710905,-0.311952,-0.224357,-0.733349,1.585707,-0.262428,0.0,0.432706,-0.0,-0.786808,01.07.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.249629,-0.304802,-0.264896,0.12969,-0.038235,-0.126172,-0.288762,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.03.16.01@11.04.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.282972,-0.210843,-0.216886,-0.210784,0.12969,-0.038235,-0.030614,-0.237968,0.180543,-0.398314,-0.244582,-0.54857,-0.311952,-0.224357,0.198643,-0.350836,-0.262428,0.405014,0.432706,-0.0,-0.786808,01.01@11.06.02@40.01@42.04@43.01.03.05
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.04@14.07.03
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.035577,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,11.02.03.04@16.01@34.11.03.07@34.11.12@41.01.01@43.01.03.05
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.288754,-0.233006,-0.29804,-0.300971,0.12969,-0.038235,-1.272866,-0.295111,-0.919847,-0.398314,-0.244582,-0.819129,-0.311952,-0.224357,-0.52624,0.808838,-0.262428,0.405014,0.432706,-0.0,-0.786808,12.10
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.246858,0.12969,-0.038235,1.402753,-0.288762,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,1.544854,0.167077,-0.262428,0.405014,0.432706,-0.0,-0.786808,20.01.03.01@20.09.18
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.277751,-0.282933,0.12969,-0.038235,-0.126172,-0.288762,-0.419669,-0.398314,-0.244582,-0.819129,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,20.09.07
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.271407,-0.238547,-0.311565,-0.276921,0.12969,-0.038235,-0.126172,-0.282413,0.48065,-0.398314,-0.244582,-0.54857,-0.311952,-0.224357,0.405752,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.04@10.03.03@14.07.03@20.09.07@20.09.18.09.01@32.01@34.11.12@40.01@43.01.03.05
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.259842,-0.233006,-0.291277,-0.288946,0.12969,-0.038235,-0.126172,-0.288762,-0.919847,-0.398314,-0.244582,-0.981465,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,0.432706,-3.453974,-0.786808,01.04@10.03.01@14.07.03@32.01.01@34.11.12@40.01.05@40.20
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.30146,-1.119918,-0.398314,-0.244582,-0.981465,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.04@01.05@01.07
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.30146,-1.119918,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-0.215576,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.06.10@14.07.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.03.16.03@10.01.03@11.02.03.01.01@11.02.03.04
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.282972,-0.233006,-0.291277,-0.282933,0.12969,-0.971135,-0.126172,-0.30146,-0.61974,0.983748,-0.244582,-0.765017,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,-5.450211,0.432706,0.514708,-0.786808,01.04.04@01.05@02.19@18.02.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.236713,-0.205302,-0.230411,-0.246858,0.12969,-0.318105,-0.986192,-0.237968,0.380614,-0.121901,-0.244582,-0.602681,-0.311952,-0.224357,-0.31913,0.358479,-0.262428,0.0,0.432706,-0.0,-0.786808,20.01.01.01@20.01.10@20.01.13@20.01.27@20.03.22
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.265625,-0.216384,-0.2507,-0.288946,0.12969,0.521505,-0.126172,-0.263365,-0.419669,0.430924,-0.244582,-0.602681,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,-3.986405,0.432706,0.514708,-0.786808,43.01.03.05
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,20.03
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.178889,-0.160975,-0.149258,-0.168696,0.12969,-0.038235,-0.317288,-0.168127,-0.519705,-0.398314,-0.244582,-0.710905,-0.311952,-0.224357,-0.008466,-0.272023,-0.262428,0.405014,0.432706,-0.0,-0.786808,02.13.03
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.184672,-0.199761,-0.183072,-0.282933,0.12969,0.241635,-1.463981,-0.218921,-0.319634,0.016305,-0.244582,-0.765017,-0.311952,-0.224357,-0.733349,1.33801,-0.262428,0.0,0.432706,-0.0,-0.786808,01.01.03.02.01@20.03
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.311565,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.819811,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.05.03@43.01.03.09
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.265625,-0.233006,-0.210123,-0.306983,0.12969,-0.038235,-0.126172,-0.269714,-1.019882,-0.398314,-0.244582,-0.765017,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,11.02.03.04@32.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.242495,-0.205302,-0.210123,-0.276921,0.12969,-0.038235,-0.126172,-0.244317,-0.61974,-0.398314,-0.244582,-0.927353,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,20.01.01@20.03.01.01@20.09.04
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,0.063969,0.093906,0.080678,0.306288,0.12969,1.827565,1.689427,0.149334,0.680721,0.983748,-0.244582,-0.710905,-0.311952,-0.224357,0.302198,0.707507,-0.262428,0.0,0.432706,-0.0,-0.786808,01.05@01.06.02.01@43.01.03.09
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.265625,-0.216384,-0.257463,-0.252871,0.12969,-0.038235,-0.508403,-0.257016,0.580685,-0.398314,-0.244582,-0.54857,-0.311952,-0.224357,-0.215576,-0.09188,-0.262428,0.405014,0.432706,-0.0,-0.786808,11.02.03.04@40.01@43.01.03.05
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.295111,-0.61974,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,10.01.09.05@10.03.01@11.02.03.04@43.01.03.05
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-1.463981,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-1.354677,4.839551,-0.262428,0.405014,0.432706,-0.0,-0.786808,20.01.25@20.09.04
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-1.272866,-0.30146,-1.019882,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-1.044013,1.833405,-0.262428,0.405014,0.432706,-0.0,-0.786808,14.13
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.213583,-0.160975,-0.149258,-0.210784,0.12969,0.708085,-0.126172,-0.193524,0.180543,0.292717,-0.244582,-0.494458,-0.311952,-0.224357,0.302198,-0.41839,-0.262428,0.0,0.432706,-0.0,-0.786808,01.07.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.282972,-0.221925,-0.230411,-0.282933,0.12969,-0.038235,-0.126172,-0.263365,-1.019882,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-0.422685,-0.41839,-0.262428,0.0,0.432706,-0.808186,-0.786808,14.01@16.01@32.01.07@42.04
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.109501,0.199183,0.128018,-0.192746,0.12969,0.148345,-0.126172,0.009651,-0.019528,-0.260107,-0.244582,-0.765017,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,-3.986405,0.432706,0.514708,-0.786808,01.03.07@10.01.03
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.288762,0.280579,-0.398314,-0.244582,-0.440346,-0.311952,-0.224357,0.302198,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,11.02.02@12.01@14.04@16.07@20.01.10@20.01.21@20.09.01@42.10.05
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.282972,-0.233006,-0.29804,-0.306983,0.12969,-0.038235,-0.126172,-0.295111,-0.719776,-0.398314,-0.244582,-0.981465,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,18.02.01.01.01@20.01.10@20.09.16
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.282933,0.12969,-0.038235,-1.177308,-0.295111,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-1.044013,1.642002,-0.262428,0.405014,0.432706,-0.0,-0.786808,01.05@02.10@02.11@02.13.03@16.21.08@20.01.15
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.190454,-0.177598,-0.284514,-0.240846,0.12969,-0.597975,-1.655097,-0.231619,0.680721,0.016305,-0.244582,-0.710905,-0.311952,-0.224357,-1.251123,4.0852,-0.262428,0.0,0.432706,-0.0,-0.786808,12.01.01@42.16
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.233006,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.994691,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,14.01@16.01@32.01.07@42.04
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.233006,-0.15602,-0.072497,0.12969,-0.038235,0.829406,-0.161778,-0.119563,-0.398314,-0.244582,1.724131,-0.311952,-0.224357,1.02708,0.009451,-0.262428,0.405014,-1.134028,-3.453974,-0.786808,40.10@42.16
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.19422,-0.15602,-0.168696,0.12969,-0.038235,-0.126172,-0.174476,-0.119563,-0.398314,-0.244582,0.425445,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,20.01.01.07.07@20.09.16@34.01.03.03
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.045895,-0.055698,-0.081629,0.01769,0.12969,-0.038235,0.351617,-0.041142,-0.219598,-0.398314,-0.244582,-0.494458,-0.311952,-0.224357,-0.52624,0.088264,-0.262428,-1.058792,-1.134028,-0.0,-0.786808,01.05.03@02.19@34.11.03.07@40.01@42.01@43.01.03.05
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.172057,-0.15602,-0.162684,0.12969,-0.038235,-1.655097,-0.168127,-0.119563,-0.398314,-0.244582,1.020676,-0.311952,-0.224357,-1.458232,8.588789,-0.262428,0.405014,-1.134028,-0.0,-0.786808,01.06.05@02.25
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.149893,-0.15602,-0.060472,0.12969,-0.038235,-0.030614,-0.136381,-0.119563,-0.398314,-0.244582,-0.00745,-0.311952,-0.224357,0.198643,-0.350836,-0.262428,0.405014,-1.134028,-0.0,-0.786808,14.01@16.01@32.01.07@42.04
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.172057,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.174476,-0.119563,-0.398314,-0.244582,0.154885,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,10.01.05.01@32
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.160975,-0.149258,-0.090534,0.12969,-0.038235,0.447175,-0.136381,-0.119563,-0.398314,-0.244582,-0.061562,-0.311952,-0.224357,0.716416,-0.125657,-0.262428,0.405014,-1.134028,-3.453974,-0.786808,14.04@16.01@20.09.01
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.138811,-0.108681,0.06579,0.12969,-0.038235,-0.699519,-0.079238,-0.119563,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-0.422685,0.144559,-0.262428,-1.058792,-1.134028,-0.0,-0.786808,12.01.01@42.16
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.238547,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.886467,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,01.01.11.02.01@01.01.11.02.02@01.01.11.03.01@01.01.11.03.02@01.01.11.04.01@01.01.11.04.02
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.116648,-0.15602,-0.120597,0.12969,-0.038235,-0.126172,-0.14273,-0.119563,-0.398314,-0.244582,-0.00745,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,01.06.02.02@40.10@40.20
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.227466,-0.15602,-0.174709,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,1.507684,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,11.02.03.01.01@11.02.03.04
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.028548,-0.233006,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.168127,-0.119563,-0.398314,-0.244582,1.994691,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,11.02.03.01@11.02.03.04@43.01.03.05
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.183138,-0.15602,-0.036422,0.12969,-0.038235,-0.030614,-0.136381,-0.119563,-0.398314,-0.244582,0.641893,-0.311952,-0.224357,-0.008466,-0.350836,-0.262428,0.405014,-1.134028,-0.0,-0.786808,01.05.25@11.02.03.04@16.03.01@32.01
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.177598,-0.169546,-0.060472,0.12969,-0.038235,-0.126172,-0.136381,-0.119563,-0.398314,-0.244582,0.858341,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,-1.058792,-1.134028,-0.808186,-0.786808,01.20.19.01@14.10
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.227466,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.886467,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,14.04@16.01@20.01.10
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.238547,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.994691,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,11.02.01@11.02.02@16.03.01
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.210843,-0.15602,-0.168696,0.12969,-0.038235,-0.126172,-0.180825,-0.119563,-0.398314,-0.244582,1.020676,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,12.01.01@42.16
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,0.04084,0.415277,-0.142495,-0.024397,0.12969,-0.038235,-0.126172,0.092191,0.280579,-0.398314,-0.244582,0.046662,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,20.01.01.01.01@20.09.13@34.01.01.01
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.122189,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.149079,-0.119563,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,11.02.03.04.03@34.11.03.07@40.01.03@41.01.01@43.01.03.05
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,1.1215,-0.103719,-0.149893,-0.15602,-0.03041,0.12969,-0.038235,-0.795077,-0.117333,-0.119563,-0.398314,-0.244582,0.100774,-0.311952,-0.224357,-0.733349,0.45981,-0.262428,0.405014,-1.134028,-0.0,-0.786808,01.04@11.02.03.04@14.07.03@16.17.01@18.01.01@18.02.01@30.01.05.01@34.01.01@34.11.03.07@40.01@42.01
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.100025,-0.149258,-0.078509,0.12969,-0.038235,-0.030614,-0.117333,-0.119563,-0.398314,-0.244582,-0.061562,-0.311952,-0.224357,0.198643,-0.350836,-0.262428,0.405014,-1.134028,-3.453974,-0.786808,01.01@01.20.31@14.07.09
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.177598,-0.15602,-0.090534,0.12969,-0.038235,-0.412845,-0.149079,-0.119563,-0.398314,-0.244582,0.425445,-0.311952,-0.224357,-0.215576,-0.181952,-0.262428,0.405014,-1.134028,-0.0,-0.786808,01.04@01.06.02.01@20.09.07@20.09.16@30.01.09.11@42.04
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.221925,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.180825,-0.119563,-0.398314,-0.244582,1.615907,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,01.06@10.01.05.01@14.13.01.01
